Trade Year,Options Class,Underlying,Product Type,Exchange,Volume
2019,FTR,FTR,S,CBOE,106765
2019,FTR1,FTR,S,CBOE,684
2019,FTS,FTS,S,CBOE,320
2019,FTSI,FTSI,S,CBOE,13184
2019,2FTV,FTV,S,CBOE,1200
2019,FTV,FTV,S,CBOE,35524
2019,FUL,FUL,S,CBOE,4603
2019,FUN,FUN,S,CBOE,12166
2019,FV,FV,S,CBOE,191
2019,FVD,FVD,S,CBOE,26
2019,FVE,FVE,S,CBOE,189
2019,FVE1,FVE,S,CBOE,2
2019,FWONA,FWONA,S,CBOE,412
2019,FWONK,FWONK,S,CBOE,1991
2019,FXA,FXA,S,CBOE,18696
2019,FXB,FXB,S,CBOE,53573
2019,FXC,FXC,S,CBOE,9208
2019,FXD,FXD,S,CBOE,66
2019,FXE,FXE,S,CBOE,161333
2019,FXF,FXF,S,CBOE,6803
2019,FXG,FXG,S,CBOE,252
2019,FXH,FXH,S,CBOE,10584
2019,FXI,FXI,S,CBOE,5701513
2019,FXL,FXL,S,CBOE,406
2019,FXN,FXN,S,CBOE,86
2019,FXP,FXP,S,CBOE,630
2019,FXR,FXR,S,CBOE,24
2019,FXS,FXS,S,CBOE,1220
2019,FXU,FXU,S,CBOE,26
2019,FXY,FXY,S,CBOE,32514
2019,FXZ,FXZ,S,CBOE,17
2019,G,G,S,CBOE,3052
2019,GAIN,GAIN,S,CBOE,2876
2019,GALT,GALT,S,CBOE,18541
2019,GASL,GASL,S,CBOE,21163
2019,GASL1,GASL,S,CBOE,80
2019,GASS,GASS,S,CBOE,511
2019,GASX,GASX,S,CBOE,7235
2019,GATX,GATX,S,CBOE,7030
2019,GBCI,GBCI,S,CBOE,3356
2019,GBT,GBT,S,CBOE,83666
2019,GBX,GBX,S,CBOE,19457
2019,GCAP,GCAP,S,CBOE,3005
2019,GCI,GCI,S,CBOE,13278
2019,GCO,GCO,S,CBOE,3566
2019,GCP,GCP,S,CBOE,5946
2019,2GD,GD,S,CBOE,892
2019,GD,GD,S,CBOE,100983
2019,GDDY,GDDY,S,CBOE,36548
2019,GDEN,GDEN,S,CBOE,2431
2019,GDI,GDI,S,CBOE,31944
2019,GDOT,GDOT,S,CBOE,15671
2019,2GDS,GDS,S,CBOE,2320
2019,GDS,GDS,S,CBOE,32298
2019,GDX,GDX,S,CBOE,4330973
2019,GDXJ,GDXJ,S,CBOE,722306
2019,GDXS,GDXS,S,CBOE,1384
2019,GDXX,GDXX,S,CBOE,2494
2019,2GE,GE,S,CBOE,10648
2019,2GE1,GE,S,CBOE,367
2019,GE,GE,S,CBOE,6320217
2019,GE1,GE,S,CBOE,272305
2019,GEF,GEF,S,CBOE,3239
2019,2GEL,GEL,S,CBOE,3162
2019,GEL,GEL,S,CBOE,12421
2019,GEM,GEM,S,CBOE,552
2019,1GEO,GEO,S,CBOE,2300
2019,GEO,GEO,S,CBOE,83654
2019,GEOS,GEOS,S,CBOE,1251
2019,GERN,GERN,S,CBOE,44128
2019,GES,GES,S,CBOE,61215
2019,GEX,GEX,S,CBOE,6
2019,GFF,GFF,S,CBOE,2389
2019,GFI,GFI,S,CBOE,25389
2019,GG,GG,S,CBOE,99676
2019,GGAL,GGAL,S,CBOE,114214
2019,GGB,GGB,S,CBOE,27695
2019,GGG,GGG,S,CBOE,265
2019,2GH,GH,S,CBOE,786
2019,GH,GH,S,CBOE,68895
2019,GHDX,GHDX,S,CBOE,3566
2019,GHL,GHL,S,CBOE,762
2019,GIB,GIB,S,CBOE,218
2019,GIFI,GIFI,S,CBOE,147
2019,GIGB,GIGB,S,CBOE,3
2019,GIII,GIII,S,CBOE,31320
2019,GIL,GIL,S,CBOE,2608
2019,2GILD,GILD,S,CBOE,1646
2019,GILD,GILD,S,CBOE,779426
2019,1GIS,GIS,S,CBOE,1000
2019,2GIS,GIS,S,CBOE,5157
2019,GIS,GIS,S,CBOE,206284
2019,GKOS,GKOS,S,CBOE,16410
2019,GL,GL,S,CBOE,640
2019,GLAD,GLAD,S,CBOE,14157
2019,2GLD,GLD,S,CBOE,770
2019,GLD,GLD,S,CBOE,5409201
2019,GLDD,GLDD,S,CBOE,8233
2019,GLIBA,GLIBA,S,CBOE,2154
2019,GLL,GLL,S,CBOE,2136
2019,GLNG,GLNG,S,CBOE,92020
2019,GLOG,GLOG,S,CBOE,6695
2019,GLOP,GLOP,S,CBOE,10506
2019,GLP,GLP,S,CBOE,6445
2019,GLPG,GLPG,S,CBOE,10819
2019,GLPI,GLPI,S,CBOE,5812
2019,GLRE,GLRE,S,CBOE,4456
2019,GLT,GLT,S,CBOE,687
2019,GLUU,GLUU,S,CBOE,96774
2019,GLW,GLW,S,CBOE,318411
2019,GLYC,GLYC,S,CBOE,12030
2019,1GM,GM,S,CBOE,30000
2019,GM,GM,S,CBOE,1392532
2019,GME,GME,S,CBOE,396110
2019,GMED,GMED,S,CBOE,5226
2019,GMF,GMF,S,CBOE,540
2019,GMLP,GMLP,S,CBOE,17290
2019,GMS,GMS,S,CBOE,9920
2019,GNC,GNC,S,CBOE,68776
2019,GNMX,GNMX,S,CBOE,652
2019,GNR,GNR,S,CBOE,120
2019,GNRC,GNRC,S,CBOE,21696
2019,GNSS,GNSS,S,CBOE,138
2019,GNTX,GNTX,S,CBOE,20884
2019,GNW,GNW,S,CBOE,253690
2019,GO,GO,S,CBOE,7084
2019,GOEX,GOEX,S,CBOE,430
2019,GOGL,GOGL,S,CBOE,16522
2019,GOGO,GOGO,S,CBOE,49649
2019,GOL,GOL,S,CBOE,3046
2019,2GOLD,GOLD,S,CBOE,2712
2019,GOLD,GOLD,S,CBOE,968250
2019,GOLD1,GOLD,S,CBOE,743
2019,GOLF,GOLF,S,CBOE,1301
2019,GOOD,GOOD,S,CBOE,2115
2019,1GOOG,GOOG,S,CBOE,36
2019,2GOOG,GOOG,S,CBOE,670
2019,GOOG,GOOG,S,CBOE,1155066
2019,1GOOGL,GOOGL,S,CBOE,36
2019,2GOOGL,GOOGL,S,CBOE,3055
2019,GOOGL,GOOGL,S,CBOE,1739588
2019,GOOS,GOOS,S,CBOE,183125
2019,GORO,GORO,S,CBOE,16868
2019,GOSS,GOSS,S,CBOE,10444
2019,GOVT,GOVT,S,CBOE,71
2019,GPC,GPC,S,CBOE,33828
2019,GPI,GPI,S,CBOE,2135
2019,GPK,GPK,S,CBOE,15220
2019,GPL,GPL,S,CBOE,1341
2019,GPMT,GPMT,S,CBOE,2049
2019,1GPN,GPN,S,CBOE,800
2019,2GPN,GPN,S,CBOE,140
2019,GPN,GPN,S,CBOE,27203
2019,GPN1,GPN,S,CBOE,765
2019,GPOR,GPOR,S,CBOE,60794
2019,GPRE,GPRE,S,CBOE,39588
2019,GPRK,GPRK,S,CBOE,2550
2019,GPRO,GPRO,S,CBOE,367434
2019,1GPS,GPS,S,CBOE,15000
2019,GPS,GPS,S,CBOE,412700
2019,GRA,GRA,S,CBOE,9768
2019,GRBK,GRBK,S,CBOE,185
2019,GRC,GRC,S,CBOE,330
2019,GREK,GREK,S,CBOE,26618
2019,GRFS,GRFS,S,CBOE,1603
2019,2GRMN,GRMN,S,CBOE,1412
2019,GRMN,GRMN,S,CBOE,60637
2019,GROW,GROW,S,CBOE,1154
2019,GRPN,GRPN,S,CBOE,130431
2019,GRUB,GRUB,S,CBOE,409468
2019,2GS,GS,S,CBOE,183
2019,GS,GS,S,CBOE,1366718
2019,GSAT,GSAT,S,CBOE,11122
2019,GSEW,GSEW,S,CBOE,3
2019,GSG,GSG,S,CBOE,2382
2019,GSHD,GSHD,S,CBOE,6321
2019,GSIE,GSIE,S,CBOE,5
2019,2GSK,GSK,S,CBOE,26
2019,GSK,GSK,S,CBOE,85261
2019,GSKY,GSKY,S,CBOE,50907
2019,GSL,GSL,S,CBOE,8
2019,GSL1,GSL,S,CBOE,10
2019,GSLC,GSLC,S,CBOE,242
2019,GSM,GSM,S,CBOE,3442
2019,GSS,GSS,S,CBOE,9442
2019,GSS1,GSS,S,CBOE,14
2019,GSUM,GSUM,S,CBOE,1020
2019,GSVC,GSVC,S,CBOE,909
2019,GT,GT,S,CBOE,162115
2019,GTE,GTE,S,CBOE,3287
2019,GTES,GTES,S,CBOE,8925
2019,GTLS,GTLS,S,CBOE,12585
2019,GTN,GTN,S,CBOE,19289
2019,GTS,GTS,S,CBOE,4088
2019,GTS1,GTS,S,CBOE,58
2019,GTT,GTT,S,CBOE,25673
2019,GTX,GTX,S,CBOE,17771
2019,GTXI,GTXI,S,CBOE,1137
2019,2GUNR,GUNR,S,CBOE,68
2019,GUNR,GUNR,S,CBOE,103
2019,GURU,GURU,S,CBOE,45
2019,GUSH,GUSH,S,CBOE,206628
2019,GUSH1,GUSH,S,CBOE,2613
2019,GVA,GVA,S,CBOE,3088
2019,GVI,GVI,S,CBOE,93
2019,GVIP,GVIP,S,CBOE,149
2019,GWB,GWB,S,CBOE,148
2019,GWPH,GWPH,S,CBOE,109940
2019,GWR,GWR,S,CBOE,4171
2019,GWRE,GWRE,S,CBOE,31276
2019,2GWW,GWW,S,CBOE,134
2019,GWW,GWW,S,CBOE,53307
2019,GXC,GXC,S,CBOE,3128
2019,GXG,GXG,S,CBOE,193
2019,GYLD,GYLD,S,CBOE,216
2019,GZT,GZT,S,CBOE,5
2019,H,H,S,CBOE,1362
2019,HA,HA,S,CBOE,33752
2019,HABT,HABT,S,CBOE,15335
2019,HACK,HACK,S,CBOE,11715
2019,HAE,HAE,S,CBOE,1684
2019,HAFC,HAFC,S,CBOE,266
2019,2HAIN,HAIN,S,CBOE,920
2019,HAIN,HAIN,S,CBOE,71711
2019,2HAL,HAL,S,CBOE,1496
2019,HAL,HAL,S,CBOE,1140961
2019,HALL,HALL,S,CBOE,1130
2019,HALO,HALO,S,CBOE,17708
2019,HAO,HAO,S,CBOE,564
2019,2HAS,HAS,S,CBOE,18
2019,HAS,HAS,S,CBOE,84290
2019,HASI,HASI,S,CBOE,8714
2019,2HBAN,HBAN,S,CBOE,25
2019,HBAN,HBAN,S,CBOE,45439
2019,2HBI,HBI,S,CBOE,138
2019,HBI,HBI,S,CBOE,104148
2019,HBIO,HBIO,S,CBOE,160
2019,HBM,HBM,S,CBOE,2604
2019,HBP,HBP,S,CBOE,29
2019,HCA,HCA,S,CBOE,77361
2019,HCAT,HCAT,S,CBOE,623
2019,HCC,HCC,S,CBOE,12209
2019,HCHC,HCHC,S,CBOE,3254
2019,HCI,HCI,S,CBOE,1991
2019,HCKT,HCKT,S,CBOE,967
2019,HCLP,HCLP,S,CBOE,39279
2019,HCP,HCP,S,CBOE,19871
2019,HCR,HCR,S,CBOE,20586
2019,2HD,HD,S,CBOE,8640
2019,HD,HD,S,CBOE,1544731
2019,HDB,HDB,S,CBOE,40931
2019,HDB1,HDB,S,CBOE,970
2019,HDGE,HDGE,S,CBOE,1283
2019,HDS,HDS,S,CBOE,31301
2019,HDSN,HDSN,S,CBOE,8143
2019,HDV,HDV,S,CBOE,1766
2019,HEAR,HEAR,S,CBOE,109829
2019,HEDJ,HEDJ,S,CBOE,24667
2019,HEES,HEES,S,CBOE,5902
2019,HEFA,HEFA,S,CBOE,485
2019,HEI,HEI,S,CBOE,35410
2019,HEI2,HEI,S,CBOE,10
2019,HELE,HELE,S,CBOE,10662
2019,1HEP,HEP,S,CBOE,1500
2019,HEP,HEP,S,CBOE,6292
2019,2HES,HES,S,CBOE,115
2019,HES,HES,S,CBOE,244368
2019,HESM,HESM,S,CBOE,12822
2019,HEWG,HEWG,S,CBOE,32
2019,HEWJ,HEWJ,S,CBOE,4
2019,HEXO,HEXO,S,CBOE,186340
2019,HEZU,HEZU,S,CBOE,14
2019,HFC,HFC,S,CBOE,52095
2019,HGV,HGV,S,CBOE,67576
2019,HHC,HHC,S,CBOE,15710
2019,HI,HI,S,CBOE,2063
2019,HI1,HI,S,CBOE,11
2019,HIBB,HIBB,S,CBOE,13403
2019,HIFR,HIFR,S,CBOE,40
2019,2HIG,HIG,S,CBOE,80
2019,HIG,HIG,S,CBOE,39623
2019,HII,HII,S,CBOE,11817
2019,1HIIQ,HIIQ,S,CBOE,72000
2019,HIIQ,HIIQ,S,CBOE,291314
2019,HIL,HIL,S,CBOE,1400
2019,HIMX,HIMX,S,CBOE,73630
2019,HIVE,HIVE,S,CBOE,856
2019,2HIW,HIW,S,CBOE,279
2019,HIW,HIW,S,CBOE,422
2019,HK,HK,S,CBOE,2877
2019,HL,HL,S,CBOE,182327
2019,HLF,HLF,S,CBOE,132425
2019,1HLIT,HLIT,S,CBOE,5000
2019,HLIT,HLIT,S,CBOE,14707
2019,HLT,HLT,S,CBOE,64316
2019,HLTH,HLTH,S,CBOE,308
2019,HLX,HLX,S,CBOE,3860
2019,HMC,HMC,S,CBOE,11596
2019,HMHC,HMHC,S,CBOE,2112
2019,HMNY1,HMNY,S,CBOE,106
2019,HMSY,HMSY,S,CBOE,5087
2019,HMTV,HMTV,S,CBOE,87
2019,1HMY,HMY,S,CBOE,6000
2019,HMY,HMY,S,CBOE,32296
2019,HNGR,HNGR,S,CBOE,986
2019,HNP,HNP,S,CBOE,269
2019,HOG,HOG,S,CBOE,129338
2019,HOLI,HOLI,S,CBOE,2331
2019,HOLX,HOLX,S,CBOE,37192
2019,HOMB,HOMB,S,CBOE,2219
2019,HOME,HOME,S,CBOE,139793
2019,2HON,HON,S,CBOE,53
2019,HON,HON,S,CBOE,228229
2019,HON1,HON,S,CBOE,2126
2019,HON2,HON,S,CBOE,537
2019,HOS,HOS,S,CBOE,8878
2019,HOV,HOV,S,CBOE,4606
2019,HOV1,HOV,S,CBOE,448
2019,2HP,HP,S,CBOE,156
2019,HP,HP,S,CBOE,49163
2019,HPE,HPE,S,CBOE,153854
2019,HPE2,HPE,S,CBOE,12
2019,1HPQ,HPQ,S,CBOE,10000
2019,HPQ,HPQ,S,CBOE,333790
2019,HPR,HPR,S,CBOE,1303
2019,HPT,HPT,S,CBOE,34225
2019,HQY,HQY,S,CBOE,23861
2019,HR,HR,S,CBOE,393
2019,HRB,HRB,S,CBOE,63420
2019,HRC,HRC,S,CBOE,5331
2019,HRI,HRI,S,CBOE,4264
2019,2HRL,HRL,S,CBOE,192
2019,HRL,HRL,S,CBOE,102233
2019,HRS,HRS,S,CBOE,7751
2019,HRTG,HRTG,S,CBOE,2797
2019,1HRTX,HRTX,S,CBOE,1000
2019,2HRTX,HRTX,S,CBOE,11
2019,HRTX,HRTX,S,CBOE,22474
2019,HSBC,HSBC,S,CBOE,205845
2019,HSC,HSC,S,CBOE,8800
2019,HSIC,HSIC,S,CBOE,28116
2019,HSIC1,HSIC,S,CBOE,521
2019,HSII,HSII,S,CBOE,1677
2019,2HST,HST,S,CBOE,76
2019,HST,HST,S,CBOE,98127
2019,HSTM,HSTM,S,CBOE,108
2019,2HSY,HSY,S,CBOE,23
2019,HSY,HSY,S,CBOE,132275
2019,HT,HT,S,CBOE,856
2019,2HTA,HTA,S,CBOE,136
2019,HTA,HTA,S,CBOE,713
2019,HTGM,HTGM,S,CBOE,1413
2019,HTH,HTH,S,CBOE,1094
2019,HTHT,HTHT,S,CBOE,11084
2019,HTLD,HTLD,S,CBOE,399
2019,1HTZ,HTZ,S,CBOE,1000
2019,HTZ,HTZ,S,CBOE,222131
2019,HTZ1,HTZ,S,CBOE,1277
2019,HUBG,HUBG,S,CBOE,582
2019,1HUBS,HUBS,S,CBOE,200
2019,2HUBS,HUBS,S,CBOE,2700
2019,HUBS,HUBS,S,CBOE,63467
2019,HUM,HUM,S,CBOE,116992
2019,HUN,HUN,S,CBOE,66855
2019,1HURN,HURN,S,CBOE,3000
2019,HURN,HURN,S,CBOE,2456
2019,HUYA,HUYA,S,CBOE,204246
2019,HWC,HWC,S,CBOE,1213
2019,HWCC,HWCC,S,CBOE,689
2019,HWKN,HWKN,S,CBOE,192
2019,HXL,HXL,S,CBOE,8333
2019,HY,HY,S,CBOE,1576
2019,HYD,HYD,S,CBOE,2228
2019,2HYG,HYG,S,CBOE,869
2019,HYG,HYG,S,CBOE,4246933
2019,HYGH,HYGH,S,CBOE,67
2019,HYGS,HYGS,S,CBOE,2380
2019,HYLD,HYLD,S,CBOE,125
2019,HYMB,HYMB,S,CBOE,1542
2019,HYRE,HYRE,S,CBOE,6599
2019,HYS,HYS,S,CBOE,820
2019,HYXU,HYXU,S,CBOE,4
2019,HZNP,HZNP,S,CBOE,39583
2019,HZO,HZO,S,CBOE,3161
2019,I,I,S,CBOE,506841
2019,2IAA,IAA,S,CBOE,200
2019,IAA,IAA,S,CBOE,1018
2019,2IAC,IAC,S,CBOE,103
2019,IAC,IAC,S,CBOE,24061
2019,IAG,IAG,S,CBOE,45685
2019,IAI,IAI,S,CBOE,173
2019,IART,IART,S,CBOE,1800
2019,IAT,IAT,S,CBOE,1194
2019,IAU,IAU,S,CBOE,30244
2019,IBB,IBB,S,CBOE,536554
2019,2IBCP,IBCP,S,CBOE,164
2019,IBCP,IBCP,S,CBOE,856
2019,IBKC,IBKC,S,CBOE,1214
2019,IBKR,IBKR,S,CBOE,21560
2019,2IBM,IBM,S,CBOE,30
2019,IBM,IBM,S,CBOE,1223786
2019,IBN,IBN,S,CBOE,44277
2019,IBN1,IBN,S,CBOE,20
2019,IBP,IBP,S,CBOE,1117
2019,ICAD,ICAD,S,CBOE,2682
2019,ICE,ICE,S,CBOE,42057
2019,ICF,ICF,S,CBOE,279
2019,ICHR,ICHR,S,CBOE,12133
2019,ICLK,ICLK,S,CBOE,1269
2019,ICON,ICON,S,CBOE,2887
2019,ICON1,ICON,S,CBOE,100
2019,ICPT,ICPT,S,CBOE,82060
2019,IDCC,IDCC,S,CBOE,8144
2019,IDEX,IDEX,S,CBOE,6133
2019,IDN,IDN,S,CBOE,4319
2019,IDNA,IDNA,S,CBOE,24
2019,IDRA,IDRA,S,CBOE,2000
2019,IDRA1,IDRA,S,CBOE,65
2019,IDSY,IDSY,S,CBOE,1922
2019,IDT,IDT,S,CBOE,2577
2019,IDTI,IDTI,S,CBOE,6238
2019,IDU,IDU,S,CBOE,1973
2019,IDV,IDV,S,CBOE,3162
2019,1IDXX,IDXX,S,CBOE,90
2019,IDXX,IDXX,S,CBOE,9239
2019,IEF,IEF,S,CBOE,1286062
2019,2IEFA,IEFA,S,CBOE,6624
2019,IEFA,IEFA,S,CBOE,5070
2019,IEI,IEI,S,CBOE,8390
2019,2IEMG,IEMG,S,CBOE,38
2019,IEMG,IEMG,S,CBOE,11220
2019,IEO,IEO,S,CBOE,603
2019,IEP,IEP,S,CBOE,13436
2019,IEUR,IEUR,S,CBOE,52
2019,IEV,IEV,S,CBOE,392
2019,IEX,IEX,S,CBOE,1518
2019,IEZ,IEZ,S,CBOE,1018
2019,IFF,IFF,S,CBOE,24173
2019,IFGL,IFGL,S,CBOE,20
2019,IGC,IGC,S,CBOE,6293
2019,IGCC,IGCC,S,CBOE,81
2019,IGE,IGE,S,CBOE,226
2019,IGF,IGF,S,CBOE,215
2019,IGIB,IGIB,S,CBOE,403
2019,IGLB,IGLB,S,CBOE,579
2019,IGM,IGM,S,CBOE,1249
2019,IGN,IGN,S,CBOE,43
2019,IGOV,IGOV,S,CBOE,1975
2019,IGSB,IGSB,S,CBOE,241
2019,IGT,IGT,S,CBOE,124188
2019,IGV,IGV,S,CBOE,126426
2019,IHAK,IHAK,S,CBOE,30
2019,IHDG,IHDG,S,CBOE,44
2019,IHE,IHE,S,CBOE,1002
2019,1IHF,IHF,S,CBOE,2674
2019,IHF,IHF,S,CBOE,4265
2019,IHI,IHI,S,CBOE,12094
2019,IHY,IHY,S,CBOE,692
2019,IIIN,IIIN,S,CBOE,988
2019,IIIV,IIIV,S,CBOE,1200
2019,IIN,IIN,S,CBOE,3936
2019,IIPR,IIPR,S,CBOE,64886
2019,IIVI,IIVI,S,CBOE,31473
2019,IIVI1,IIVI,S,CBOE,382
2019,2IJH,IJH,S,CBOE,3
2019,IJH,IJH,S,CBOE,7043
2019,IJJ,IJJ,S,CBOE,428
2019,IJK,IJK,S,CBOE,790
2019,2IJR,IJR,S,CBOE,2507
2019,IJR,IJR,S,CBOE,22472
2019,IJS,IJS,S,CBOE,407
2019,IJT,IJT,S,CBOE,262
2019,ILF,ILF,S,CBOE,636
2019,ILMN,ILMN,S,CBOE,140104
2019,ILPT,ILPT,S,CBOE,3737
2019,IMAX,IMAX,S,CBOE,17612
2019,IMGN,IMGN,S,CBOE,47723
2019,IMH,IMH,S,CBOE,602
2019,IMKTA,IMKTA,S,CBOE,826
2019,IMMR,IMMR,S,CBOE,61270
2019,IMMU,IMMU,S,CBOE,122179
2019,IMO,IMO,S,CBOE,538
2019,IMPV,IMPV,S,CBOE,30
2019,IMUX1,IMUX,S,CBOE,4300
2019,INAP,INAP,S,CBOE,3248
2019,INCY,INCY,S,CBOE,62554
2019,INDA,INDA,S,CBOE,102136
2019,INDL,INDL,S,CBOE,6721
2019,INFI,INFI,S,CBOE,941
2019,INFN,INFN,S,CBOE,57270
2019,INFO,INFO,S,CBOE,17152
2019,INFY,INFY,S,CBOE,53981
2019,INFY1,INFY,S,CBOE,135
2019,ING,ING,S,CBOE,15189
2019,INGN,INGN,S,CBOE,23605
2019,INGR,INGR,S,CBOE,3421
2019,INN,INN,S,CBOE,220
2019,INO,INO,S,CBOE,9127
2019,INOD,INOD,S,CBOE,15
2019,INOV,INOV,S,CBOE,7057
2019,INSG,INSG,S,CBOE,78618
2019,INSM,INSM,S,CBOE,14210
2019,INSP,INSP,S,CBOE,9541
2019,INST,INST,S,CBOE,16005
2019,INSY,INSY,S,CBOE,12867
2019,INT,INT,S,CBOE,4919
2019,2INTC,INTC,S,CBOE,4118
2019,INTC,INTC,S,CBOE,3260530
2019,INTF,INTF,S,CBOE,2
2019,INTL,INTL,S,CBOE,2195
2019,2INTU,INTU,S,CBOE,5
2019,INTU,INTU,S,CBOE,144874
2019,INTX,INTX,S,CBOE,57
2019,INVA,INVA,S,CBOE,20724
2019,INVE,INVE,S,CBOE,654
2019,2INVH,INVH,S,CBOE,93
2019,INVH,INVH,S,CBOE,3235
2019,INWK,INWK,S,CBOE,900
2019,2INXN,INXN,S,CBOE,1060
2019,INXN,INXN,S,CBOE,15311
2019,IO,IO,S,CBOE,4671
2019,IONS,IONS,S,CBOE,53275
2019,IOO,IOO,S,CBOE,185
2019,IOVA,IOVA,S,CBOE,50043
2019,IP,IP,S,CBOE,201483
2019,IPFF,IPFF,S,CBOE,578
2019,IPG,IPG,S,CBOE,14038
2019,IPGP,IPGP,S,CBOE,23615
2019,2IPHI,IPHI,S,CBOE,244
2019,IPHI,IPHI,S,CBOE,11988
2019,IPI,IPI,S,CBOE,7222
2019,IPO,IPO,S,CBOE,2340
2019,IQ,IQ,S,CBOE,1049194
2019,IQV,IQV,S,CBOE,24820
2019,2IR,IR,S,CBOE,614
2019,IR,IR,S,CBOE,52455
2019,IRBO,IRBO,S,CBOE,211
2019,IRBT,IRBT,S,CBOE,268658
2019,IRDM,IRDM,S,CBOE,55877
2019,IRM,IRM,S,CBOE,97710
2019,IRT,IRT,S,CBOE,1433
2019,IRTC,IRTC,S,CBOE,12660
2019,1IRWD,IRWD,S,CBOE,2592
2019,IRWD,IRWD,S,CBOE,3745
2019,IRWD1,IRWD,S,CBOE,21
2019,1ISBC,ISBC,S,CBOE,1000
2019,ISBC,ISBC,S,CBOE,5517
2019,ISCA,ISCA,S,CBOE,3283
2019,ISEE,ISEE,S,CBOE,4865
2019,ISIG,ISIG,S,CBOE,2
2019,ISRA,ISRA,S,CBOE,80
2019,ISRG,ISRG,S,CBOE,289262
2019,IT,IT,S,CBOE,8908
2019,ITA,ITA,S,CBOE,9698
2019,ITB,ITB,S,CBOE,117955
2019,1ITCI,ITCI,S,CBOE,20000
2019,ITCI,ITCI,S,CBOE,477180
2019,ITG,ITG,S,CBOE,572
2019,ITGR,ITGR,S,CBOE,1453
2019,ITOT,ITOT,S,CBOE,3934
2019,ITP,ITP,S,CBOE,2
2019,ITRI,ITRI,S,CBOE,1624
2019,ITT,ITT,S,CBOE,6718
2019,ITUB,ITUB,S,CBOE,140466
2019,ITUB1,ITUB,S,CBOE,14019
2019,2ITW,ITW,S,CBOE,1378
2019,ITW,ITW,S,CBOE,72302
2019,IUSG,IUSG,S,CBOE,238
2019,IUSV,IUSV,S,CBOE,76
2019,IVAC,IVAC,S,CBOE,1349
2019,IVE,IVE,S,CBOE,1593
2019,IVR,IVR,S,CBOE,2976
2019,IVV,IVV,S,CBOE,12385
2019,IVW,IVW,S,CBOE,1593
2019,IVZ,IVZ,S,CBOE,98188
2019,IWB,IWB,S,CBOE,721
2019,IWC,IWC,S,CBOE,410
2019,IWD,IWD,S,CBOE,8959
2019,IWF,IWF,S,CBOE,9462
2019,2IWM,IWM,S,CBOE,384
2019,IWM,IWM,S,CBOE,13590390
2019,IWN,IWN,S,CBOE,11571
2019,IWO,IWO,S,CBOE,26447
2019,2IWP,IWP,S,CBOE,4312
2019,IWP,IWP,S,CBOE,848
2019,IWR,IWR,S,CBOE,2410
2019,IWS,IWS,S,CBOE,331
2019,IWV,IWV,S,CBOE,1576
2019,IXC,IXC,S,CBOE,926
2019,IXJ,IXJ,S,CBOE,1384
2019,IXN,IXN,S,CBOE,76
2019,IXP,IXP,S,CBOE,626
2019,IXUS,IXUS,S,CBOE,594
2019,IYE,IYE,S,CBOE,1326
2019,IYF,IYF,S,CBOE,2638
2019,IYH,IYH,S,CBOE,968
2019,IYM,IYM,S,CBOE,152
2019,IYR,IYR,S,CBOE,645038
2019,IYT,IYT,S,CBOE,78935
2019,IYW,IYW,S,CBOE,2975
2019,IYZ,IYZ,S,CBOE,1208
2019,J,J,S,CBOE,859
2019,JACK,JACK,S,CBOE,18564
2019,JAG,JAG,S,CBOE,16290
2019,2JAZZ,JAZZ,S,CBOE,13
2019,JAZZ,JAZZ,S,CBOE,10102
2019,JBGS,JBGS,S,CBOE,777
2019,1JBHT,JBHT,S,CBOE,500
2019,2JBHT,JBHT,S,CBOE,1400
2019,JBHT,JBHT,S,CBOE,65864
2019,JBL,JBL,S,CBOE,56919
2019,JBLU,JBLU,S,CBOE,162441
2019,2JCI,JCI,S,CBOE,680
2019,JCI,JCI,S,CBOE,219629
2019,JCI3,JCI,S,CBOE,3
2019,JCOM,JCOM,S,CBOE,4289
2019,JCP,JCP,S,CBOE,334422
2019,JD,JD,S,CBOE,2508858
2019,JDST,JDST,S,CBOE,94456
2019,JE,JE,S,CBOE,9826
2019,2JEC,JEC,S,CBOE,129
2019,JEC,JEC,S,CBOE,26730
2019,JEF,JEF,S,CBOE,15536
2019,JEF1,JEF,S,CBOE,204
2019,JELD,JELD,S,CBOE,4437
2019,JETS,JETS,S,CBOE,647
2019,JILL,JILL,S,CBOE,7252
2019,JJC,JJC,S,CBOE,1037
2019,JJG,JJG,S,CBOE,6997
2019,JJOFF,JJOFF,S,CBOE,62
2019,JKS,JKS,S,CBOE,55473
2019,JLL,JLL,S,CBOE,3862
2019,JMEI,JMEI,S,CBOE,5861
2019,JMIA,JMIA,S,CBOE,100531
2019,JNCE,JNCE,S,CBOE,5602
2019,1JNJ,JNJ,S,CBOE,6520
2019,2JNJ,JNJ,S,CBOE,2241
2019,JNJ,JNJ,S,CBOE,1047097
2019,JNK,JNK,S,CBOE,237171
2019,JNK1,JNK,S,CBOE,3189
2019,JNPR,JNPR,S,CBOE,169962
2019,JNUG,JNUG,S,CBOE,625128
2019,JNUG1,JNUG,S,CBOE,10207
2019,JO,JO,S,CBOE,72396
2019,JOBS,JOBS,S,CBOE,2193
2019,JOE,JOE,S,CBOE,1805
2019,JPEM,JPEM,S,CBOE,2
2019,JPIN,JPIN,S,CBOE,22
2019,2JPM,JPM,S,CBOE,7333
